ibrand,model,top_speed_kmh,battery_capacity_kWh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type,source_url
BYD,DOLPHIN 449 kWh Boost,160,46.0,Lithium-ion,,,173,260,8.0,,CCS,,345,5,FWD,,4290,1770,1570,,https://ev-database.org/car/1918/BYD-DOLPHIN-449-kWh-Boost
BYD,DOLPHIN 60.4 kWh,160,60.5,Lithium-ion,126,310,142,350,7.0,65,CCS,0,345,5,FWD,C - Medium,4290,1770,1570,Hatchback,https://ev-database.org/car/1919/BYD-DOLPHIN-604-kWh
BYD,DOLPHIN 604 kWh,160,62.0,Lithium-ion,,310,173,350,7.0,,CCS,,345,5,FWD,,4290,1770,1570,,https://ev-database.org/car/1919/BYD-DOLPHIN-604-kWh
BYD,DOLPHIN SURF 30 kWh Active,150,30.0,Lithium-ion,94,175,136,190,11.1,45,CCS,0,308,4,FWD,B - Compact,3990,1720,1590,Hatchback,https://ev-database.org/car/3193/BYD-DOLPHIN-SURF-30-kWh-Active
BYD,DOLPHIN SURF 43.2 kWh Boost,150,43.2,Lithium-ion,90,175,134,270,12.1,60,CCS,0,308,4,FWD,B - Compact,3990,1720,1590,Hatchback,https://ev-database.org/car/3194/BYD-DOLPHIN-SURF-432-kWh-Boost
BYD,DOLPHIN SURF 43.2 kWh Comfort,150,43.2,Lithium-ion,90,220,139,265,9.1,60,CCS,0,308,4,FWD,B - Compact,3990,1720,1590,Hatchback,https://ev-database.org/car/3195/BYD-DOLPHIN-SURF-432-kWh-Comfort
BYD,DOLPHIN SURF 432 kWh Boost,150,46.0,Lithium-ion,,175,160,270,12.1,,CCS,,308,4,FWD,,3990,1720,1590,,https://ev-database.org/car/3194/BYD-DOLPHIN-SURF-432-kWh-Boost
BYD,DOLPHIN SURF 432 kWh Comfort,150,46.0,Lithium-ion,,220,163,265,9.1,,CCS,,308,4,FWD,,3990,1720,1590,,https://ev-database.org/car/3195/BYD-DOLPHIN-SURF-432-kWh-Comfort
BYD,ETP3,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BYD,HAN,180,88.0,Lithium-ion,,700,180,475,3.9,,CCS,,410,5,AWD,,4995,1910,1495,,https://ev-database.org/car/1784/BYD-HAN
BYD,SEAL 61.4 kWh RWD Comfort,220,61.4,Lithium-ion,128,380,133,365,7.5,75,CCS,750,400,5,RWD,D - Large,4800,1875,1460,Sedan,https://ev-database.org/car/3102/BYD-SEAL-614-kWh-RWD-Comfort
BYD,SEAL 614 kWh RWD Comfort,220,63.0,Lithium-ion,,380,168,365,7.5,,CCS,,400,5,RWD,,4800,1875,1460,,https://ev-database.org/car/3102/BYD-SEAL-614-kWh-RWD-Comfort
BYD,SEAL 82.5 kWh AWD Excellence,180,82.5,Lithium-ion,172,670,159,445,3.8,100,CCS,1500,400,5,AWD,D - Large,4800,1875,1460,Sedan,https://ev-database.org/car/2002/BYD-SEAL-825-kWh-AWD-Excellence
BYD,SEAL 82.5 kWh RWD Design,180,82.5,Lithium-ion,172,360,145,480,5.9,100,CCS,750,400,5,RWD,D - Large,4800,1875,1460,Sedan,https://ev-database.org/car/2001/BYD-SEAL-825-kWh-RWD-Design
BYD,SEAL 825 kWh AWD Excellence,180,84.0,Lithium-ion,,670,185,445,3.8,,CCS,,400,5,AWD,,4800,1875,1460,,https://ev-database.org/car/2002/BYD-SEAL-825-kWh-AWD-Excellence
BYD,SEAL 825 kWh RWD Design,180,84.0,Lithium-ion,,360,172,480,5.9,,CCS,,400,5,RWD,,4800,1875,1460,,https://ev-database.org/car/2001/BYD-SEAL-825-kWh-RWD-Design
BYD,SEAL U 71.8 kWh Comfort,175,71.8,Lithium-ion,132,310,171,360,9.3,72,CCS,1300,552,5,FWD,JD - Large,4785,1890,1668,SUV,https://ev-database.org/car/2094/BYD-SEAL-U-718-kWh-Comfort
BYD,SEAL U 718 kWh Comfort,175,73.0,Lithium-ion,,310,199,360,9.3,,CCS,,552,5,FWD,,4785,1890,1668,,https://ev-database.org/car/2094/BYD-SEAL-U-718-kWh-Comfort
BYD,SEAL U 87 kWh Design,175,87.0,Lithium-ion,160,330,174,425,9.6,85,CCS,1300,552,5,FWD,JD - Large,4785,1890,1668,SUV,https://ev-database.org/car/2067/BYD-SEAL-U-87-kWh-Design
BYD,SEALION 7 82.5 kWh AWD Design,215,82.5,Lithium-ion,172,690,181,400,4.5,115,CCS,1500,520,5,AWD,JD - Large,4830,1925,1620,SUV,https://ev-database.org/car/3071/BYD-SEALION-7-825-kWh-AWD-Design
BYD,SEALION 7 82.5 kWh RWD Comfort,215,82.5,Lithium-ion,172,380,171,415,6.7,115,CCS,750,520,5,RWD,JD - Large,4830,1925,1620,SUV,https://ev-database.org/car/3070/BYD-SEALION-7-825-kWh-RWD-Comfort
BYD,SEALION 7 825 kWh AWD Design,215,84.0,Lithium-ion,,690,204,405,4.5,,CCS,,520,5,AWD,,4830,1925,1620,,https://ev-database.org/car/3071/BYD-SEALION-7-825-kWh-AWD-Design
BYD,SEALION 7 825 kWh RWD Comfort,215,84.0,Lithium-ion,,380,196,420,6.7,,CCS,,520,5,RWD,,4830,1925,1620,,https://ev-database.org/car/3070/BYD-SEALION-7-825-kWh-RWD-Comfort
BYD,SEALION 7 91.3 kWh AWD Excellence,215,91.3,Lithium-ion,,690,182,430,4.5,165,CCS,1500,520,5,AWD,JD - Large,4830,1925,1620,SUV,https://ev-database.org/car/3072/BYD-SEALION-7-913-kWh-AWD-Excellence
BYD,SEALION 7 913 kWh AWD Excellence,215,93.0,Lithium-ion,,690,208,440,4.5,,CCS,,520,5,AWD,,4830,1925,1620,,https://ev-database.org/car/3072/BYD-SEALION-7-913-kWh-AWD-Excellence
BYD,TANG,180,88.0,Lithium-ion,,680,243,355,4.6,,CCS,,235,7,AWD,,4870,1950,1725,,https://ev-database.org/car/1783/BYD-TANG
BYD,TANG Flagship,190,108.8,Lithium-ion,,700,205,460,4.9,100,CCS,1500,235,7,AWD,JE - Executive,4970,1955,1745,SUV,https://ev-database.org/car/2095/BYD-TANG-Flagship
Cadillac,Lyriq 600 E4,210,102.0,Lithium-ion,288,610,192,460,5.3,165,CCS,1587,793,5,AWD,JF - Luxury,5005,1977,1623,SUV,https://ev-database.org/car/2243/Cadillac-Lyriq-600-E4
Cadillac,LYRIQ V,230,95.0,Lithium-ion,,880,228,400,3.3,,CCS,,588,5,AWD,,5005,1977,1623,,https://ev-database.org/car/3266/Cadillac-LYRIQ-V
Cadillac,OPTIQ 500 E4,184,79.0,Lithium-ion,,480,205,365,6.7,,CCS,,443,5,AWD,,4820,1912,1643,,https://ev-database.org/car/3371/Cadillac-OPTIQ-500-E4
Cadillac,VISTIQ 900 E4,210,95.0,Lithium-ion,,880,243,375,4.1,,CCS,,297,7,AWD,,5216,2026,1787,,https://ev-database.org/car/3267/Cadillac-VISTIQ-900-E4
Changan,Deepal S05 4WD Max,180,68.8,Lithium-ion,,502,186,365,5.5,,CCS,,492,5,AWD,,4598,1900,1600,,https://ev-database.org/car/3368/Changan-Deepal-S05-4WD-Max
Changan,Deepal S05 RWD,180,68.8,Lithium-ion,,290,177,385,7.5,,CCS,,492,5,RWD,,4598,1900,1600,,https://ev-database.org/car/3367/Changan-Deepal-S05-RWD
Changan,Deepal S07 Standard,180,80.0,Lithium-ion,,320,190,410,7.9,,CCS,,510,5,RWD,,4750,1930,1625,,https://ev-database.org/car/3369/Changan-Deepal-S07-Standard
Citroen,BerlingoVAN,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Citroen,C ZERO,130,16.0,Lithium-ion,,196,171,85,15.9,,CCS,,166,5,RWD,,3480,1475,1600,,https://ev-database.org/car/1094/Citroen-C-Zero
Citroen,C3 VAN,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Citroen,C5 Aircross,201,78.1,Lithium-ion,,493,165,455,0,250,CCS,,,5,,,,,,,https://ev-database.org/car/3104/Tesla-Model-Y-Long-Range-AWD
Citroen,C5 Aircross Comfort Range,170,79.9,Lithium-ion,,345,197,375,8.9,,CCS,,565,5,FWD,,4652,1936,1692,,https://ev-database.org/car/3230/Citroen-C5-Aircross-Comfort-Range
Citroen,C5 Aircross Long Range,170,101.0,Lithium-ion,,345,200,485,8.8,,CCS,,565,5,FWD,,4652,1936,1692,,https://ev-database.org/car/3231/Citroen-C5-Aircross-Long-Range
Citroen,e Berlingo M 50 kWh,135,50.0,Lithium-ion,,260,226,205,11.7,,CCS,,571,5,FWD,,4403,1921,1844,,https://ev-database.org/car/1546/Citroen-e-Berlingo-M-50-kWh
Citroen,e Berlingo Multispace,110,22.5,Lithium-ion,,200,205,100,19.5,,CCS,,1350,5,FWD,,4380,1857,1822,,https://ev-database.org/car/1102/Citroen-e-Berlingo-Multispace
Citroen,e Berlingo XL 50 kWh,132,52.0,Lithium-ion,,260,217,230,11.7,,CCS,,1050,7,FWD,,4753,1921,1814,,https://ev-database.org/car/2160/Citroen-e-Berlingo-XL-50-kWh
Citroen,e C3 Aircross Comfort Range 44 kWh,143,44.0,Lithium-ion,,125,183,240,12.9,,CCS,,460,5,FWD,,4395,1795,1660,,https://ev-database.org/car/2224/Citroen-e-C3-Aircross-Comfort-Range-44-kWh
Citroen,e C3 Aircross Extended Range 54 kWh,143,54.0,Lithium-ion,,125,184,290,13.0,,CCS,,460,5,FWD,,4395,1795,1660,,https://ev-database.org/car/3228/Citroen-e-C3-Aircross-Extended-Range-54-kWh
Citroen,e C3 Comfort Range 44 kWh,135,44.0,Lithium-ion,,120,172,255,11.5,,CCS,,310,5,FWD,,4015,1755,1577,,https://ev-database.org/car/2039/Citroen-e-C3-Comfort-Range-44-kWh
Citroen,e C3 Urban Range 30 kWh,125,30.0,Lithium-ion,,120,170,175,11.6,,CCS,,310,5,FWD,,4015,1755,1577,,https://ev-database.org/car/3280/Citroen-e-C3-Urban-Range-30-kWh
Citroen,e C4,150,50.0,Lithium-ion,,260,160,290,9.7,,CCS,,380,5,FWD,,4360,1800,1525,,https://ev-database.org/car/1587/Citroen-e-C4
Citroen,e C4 54 kWh,150,54.0,Lithium-ion,,260,156,325,9.1,,CCS,,380,5,FWD,,4360,1834,1525,,https://ev-database.org/car/3048/Citroen-e-C4-54-kWh
Citroen,e C4 X,150,50.0,Lithium-ion,,260,162,285,9.7,,CCS,,510,5,FWD,,4600,1800,1525,,https://ev-database.org/car/1706/Citroen-e-C4-X
Citroen,e C4 X 54 kWh,150,54.0,Lithium-ion,,260,152,335,9.1,,CCS,,510,5,FWD,,4600,1834,1525,,https://ev-database.org/car/3050/Citroen-e-C4-X-54-kWh
Citroen,e Jumpy Combi M 50 kWh,130,50.0,Lithium-ion,,260,250,185,12.1,,CCS,,507,9,FWD,,4956,1920,1890,,https://ev-database.org/car/1595/Citroen-e-Jumpy-Combi-M-50-kWh
Citroen,e Jumpy Combi M 75 kWh,130,75.0,Lithium-ion,,260,260,265,13.3,,CCS,,507,9,FWD,,4956,1920,1890,,https://ev-database.org/car/1597/Citroen-e-Jumpy-Combi-M-75-kWh
Citroen,e Jumpy Combi XL 50 kWh,130,50.0,Lithium-ion,,260,257,180,12.1,,CCS,,912,9,FWD,,5308,1920,1890,,https://ev-database.org/car/1596/Citroen-e-Jumpy-Combi-XL-50-kWh
Citroen,e Jumpy Combi XL 75 kWh,130,75.0,Lithium-ion,,260,260,265,13.3,,CCS,,912,9,FWD,,5308,1920,1890,,https://ev-database.org/car/1598/Citroen-e-Jumpy-Combi-XL-75-kWh
Citroen,e Jumpy Combi XS 50 kWh,130,50.0,Lithium-ion,,260,250,185,12.1,,CCS,,140,9,FWD,,4606,1920,1905,,https://ev-database.org/car/1594/Citroen-e-Jumpy-Combi-XS-50-kWh
Citroen,e SpaceTourer M 50 kWh,130,50.0,Lithium-ion,,260,250,185,12.1,,CCS,,507,9,FWD,,4956,1920,1890,,https://ev-database.org/car/1341/Citroen-e-SpaceTourer-M-50-kWh
Citroen,e SpaceTourer M 75 kWh,130,75.0,Lithium-ion,,220,260,265,14.2,,CCS,,603,9,FWD,,4983,1920,1890,,https://ev-database.org/car/2254/Citroen-e-SpaceTourer-M-75-kWh
Citroen,e SpaceTourer XL 50 kWh,130,50.0,Lithium-ion,,260,257,180,12.1,,CCS,,912,9,FWD,,5308,1920,1890,,https://ev-database.org/car/1342/Citroen-e-SpaceTourer-XL-50-kWh
Citroen,e SpaceTourer XL 75 kWh,130,75.0,Lithium-ion,,220,260,265,14.2,,CCS,,989,9,FWD,,5333,1920,1890,,https://ev-database.org/car/2255/Citroen-e-SpaceTourer-XL-75-kWh
Citroen,e SpaceTourer XS 50 kWh,130,50.0,Lithium-ion,,260,250,185,12.1,,CCS,,140,9,FWD,,4606,1920,1905,,https://ev-database.org/car/1340/Citroen-e-SpaceTourer-XS-50-kWh
Citroen,e-Berlingo M 50 kWh,132,50.0,Lithium-ion,,260,149,235,11.7,80,CCS,750,775,5,FWD,N - Passenger Van,4403,1921,1803,Small Passenger Van,https://ev-database.org/car/2159/Citroen-e-Berlingo-M-50-kWh
Citroen,e-Berlingo XL 50 kWh,132,50.0,Lithium-ion,,260,149,230,11.7,80,CCS,750,1050,7,FWD,N - Passenger Van,4753,1921,1814,Small Passenger Van,https://ev-database.org/car/2160/Citroen-e-Berlingo-XL-50-kWh
Citroen,e-C3,135,44.0,Lithium-ion,,120,135,255,11.5,60,CCS,550,310,5,FWD,B - Compact,4015,1755,1577,Hatchback,https://ev-database.org/car/2039/Citroen-e-C3
Citroen,e-C3 Aircross,145,44.0,Lithium-ion,,125,144,240,12.9,60,CCS,350,460,5,FWD,JB - Compact,4395,1795,1660,SUV,https://ev-database.org/car/2224/Citroen-e-C3-Aircross
Citroen,e-C4,150,46.3,Lithium-ion,216,260,135,285,9.9,78,CCS,0,380,5,FWD,C - Medium,4360,1834,1525,Hatchback,https://ev-database.org/car/3047/Citroen-e-C4
Citroen,e-C4 54 kWh,150,50.8,Lithium-ion,102,260,122,325,9.1,78,CCS,0,380,5,FWD,C - Medium,4360,1834,1525,Hatchback,https://ev-database.org/car/3048/Citroen-e-C4-54-kWh
Citroen,e-C4 X,150,46.3,Lithium-ion,216,260,132,290,9.9,78,CCS,0,510,5,FWD,C - Medium,4600,1834,1525,Sedan,https://ev-database.org/car/3049/Citroen-e-C4-X
Citroen,e-C4 X 54 kWh,150,50.8,Lithium-ion,102,260,119,335,9.1,78,CCS,0,510,5,FWD,C - Medium,4600,1834,1525,Sedan,https://ev-database.org/car/3050/Citroen-e-C4-X-54-kWh
Citroen,e-SpaceTourer M 50 kWh,130,46.3,Lithium-ion,216,220,217,180,13.3,78,CCS,1000,603,9,FWD,N - Passenger Van,4983,1920,1890,Small Passenger Van,https://ev-database.org/car/2252/Citroen-e-SpaceTourer-M-50-kWh
Citroen,e-SpaceTourer M 75 kWh,130,68.0,Lithium-ion,324,220,202,260,14.2,79,CCS,1000,603,9,FWD,N - Passenger Van,4983,1920,1890,Small Passenger Van,https://ev-database.org/car/2254/Citroen-e-SpaceTourer-M-75-kWh
Citroen,e-SpaceTourer XL 50 kWh,130,46.3,Lithium-ion,216,220,219,180,13.3,78,CCS,1000,989,9,FWD,N - Passenger Van,5333,1920,1890,Small Passenger Van,https://ev-database.org/car/2253/Citroen-e-SpaceTourer-XL-50-kWh
Citroen,e-SpaceTourer XL 75 kWh,130,68.0,Lithium-ion,324,220,204,260,14.2,79,CCS,1000,989,9,FWD,N - Passenger Van,5333,1920,1890,Small Passenger Van,https://ev-database.org/car/2255/Citroen-e-SpaceTourer-XL-75-kWh
Citroen,JumperII,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Citroen,Jumpy,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Cupra,Born,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
CUPRA,Born 150 kW   58 kWh,160,62.0,Lithium-ion,,310,166,350,0,124,CCS,,,5,,,,,,,https://ev-database.org/car/1516/CUPRA-Born-150-kW---58-kWh
CUPRA,Born 150 kW   59 kWh,160,63.0,Lithium-ion,,265,164,360,7.7,,CCS,,385,5,RWD,,4322,1809,1540,,https://ev-database.org/car/3262/CUPRA-Born-150-kW---59-kWh
CUPRA,Born 170 kW   58 kWh,160,62.0,Lithium-ion,,310,168,345,6.6,,CCS,,385,5,RWD,,4322,1809,1540,,https://ev-database.org/car/1517/CUPRA-Born-170-kW---58-kWh
CUPRA,Born 170 kW   59 kWh,160,63.0,Lithium-ion,,310,164,360,6.7,,CCS,,385,5,RWD,,4322,1809,1540,,https://ev-database.org/car/2233/CUPRA-Born-170-kW---59-kWh
CUPRA,Born 170 kW   77 kWh,160,82.0,Lithium-ion,,310,171,450,0,175,CCS,,,5,,,,,,,https://ev-database.org/car/1518/CUPRA-Born-170-kW---77-kWh
CUPRA,Born 170 kW   79 kWh,160,84.0,Lithium-ion,,310,168,470,7.1,,CCS,,385,5,RWD,,4322,1809,1540,,https://ev-database.org/car/3263/CUPRA-Born-170-kW---79-kWh
CUPRA,Born 170 kW - 59 kWh,160,59.0,Lithium-ion,216,310,156,360,6.7,110,CCS,0,385,5,RWD,C - Medium,4322,1809,1540,Hatchback,https://ev-database.org/car/2233/CUPRA-Born-170-kW---59-kWh
CUPRA,Born 170 kW - 77 kWh,160,77.0,Lithium-ion,288,310,157,460,7.0,125,CCS,0,385,5,RWD,C - Medium,4322,1809,1540,Hatchback,https://ev-database.org/car/2234/CUPRA-Born-170-kW---77-kWh
CUPRA,Born VZ,200,79.0,Lithium-ion,288,545,149,465,5.6,135,CCS,0,385,5,RWD,C - Medium,4322,1809,1538,Hatchback,https://ev-database.org/car/2128/CUPRA-Born-VZ
Cupra,Tavascan,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
CUPRA,Tavascan Endurance,180,77.0,Lithium-ion,288,545,142,445,6.8,120,CCS,1000,540,5,RWD,JC - Medium,4644,1861,1597,SUV,https://ev-database.org/car/1971/CUPRA-Tavascan-Endurance
CUPRA,Tavascan VZ,180,77.0,Lithium-ion,288,545,150,425,5.5,120,CCS,1200,540,5,AWD,JC - Medium,4644,1861,1597,SUV,https://ev-database.org/car/1972/CUPRA-Tavascan-VZ
Dacia,Spring Cargo,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Dacia,Spring Electric,125,26.8,Lithium-ion,,125,156,160,19.1,,CCS,,300,4,FWD,,3734,1622,1516,,https://ev-database.org/car/1704/Dacia-Spring-Electric
Dacia,Spring Electric 45,125,25.0,Lithium-ion,72,125,109,165,19.1,29,CCS,0,308,4,FWD,A - Mini,3700,1622,1516,Hatchback,https://ev-database.org/car/2126/Dacia-Spring-Electric-45
Dacia,Spring Electric 65,125,25.0,Lithium-ion,72,113,114,160,13.7,29,CCS,0,308,4,FWD,A - Mini,3700,1622,1516,Hatchback,https://ev-database.org/car/2127/Dacia-Spring-Electric-65
Dacia,Spring Electric 65 Extreme,125,26.8,Lithium-ion,,113,156,160,13.7,,CCS,,300,4,FWD,,3734,1622,1516,,https://ev-database.org/car/1813/Dacia-Spring-Electric-65-Extreme
Dongfeng,Box 31.4 kWh,140,29.0,Lithium-ion,,160,126,190,12.5,50,CCS,,326,5,FWD,B - Compact,4020,1810,1570,Hatchback,https://ev-database.org/car/3035/Dongfeng-Box-314-kWh
Dongfeng,Box 314 kWh,140,31.4,Lithium-ion,,160,153,190,12.5,,CCS,,326,5,FWD,,4020,1810,1570,,https://ev-database.org/car/3035/Dongfeng-Box-314-kWh
Dongfeng,Box 42.3 kWh,140,40.0,Lithium-ion,,160,129,255,12.5,51,CCS,,326,5,FWD,B - Compact,4020,1810,1570,Hatchback,https://ev-database.org/car/3036/Dongfeng-Box-423-kWh
Dongfeng,Box 423 kWh,140,42.3,Lithium-ion,,160,157,255,12.5,,CCS,,326,5,FWD,,4020,1810,1570,,https://ev-database.org/car/3036/Dongfeng-Box-423-kWh
Dongfeng,M Hero,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
DS,3 E-Tense,150,50.8,Lithium-ion,102,260,128,300,9.0,85,CCS,0,350,5,FWD,JB - Compact,4118,1802,1534,SUV,https://ev-database.org/car/1791/DS-3-E-Tense
DS,Automobiles DS 3 Crossback E Tense,150,50.0,Lithium-ion,,260,175,265,8.7,,CCS,,350,5,FWD,,4118,1802,1534,,https://ev-database.org/car/1582/DS-Automobiles-DS-3-Crossback-E-Tense
DS,Automobiles DS 3 E Tense,150,54.0,Lithium-ion,,260,169,300,9.0,,CCS,,350,5,FWD,,4118,1802,1534,,https://ev-database.org/car/1791/DS-Automobiles-DS-3-E-Tense
DS,Automobiles N4 E Tense,160,61.0,Lithium-ion,,345,158,370,7.1,,CCS,,390,5,FWD,,4400,1866,1470,,https://ev-database.org/car/3200/DS-Automobiles-N4-E-Tense
DS,Automobiles N8 AWD Long Range,190,101.0,Lithium-ion,,511,183,530,5.4,,CCS,,620,5,AWD,,4834,1920,1574,,https://ev-database.org/car/3078/DS-Automobiles-N8-AWD-Long-Range
DS,Automobiles N8 FWD,190,79.9,Lithium-ion,,345,178,415,7.7,,CCS,,620,5,FWD,,4834,1920,1574,,https://ev-database.org/car/3076/DS-Automobiles-N8-FWD
DS,Automobiles N8 FWD Long Range,190,101.0,Lithium-ion,,345,178,545,7.8,,CCS,,620,5,FWD,,4834,1920,1574,,https://ev-database.org/car/3077/DS-Automobiles-N8-FWD-Long-Range
DS,N 8,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
DS,N°4 E-Tense,160,58.3,Lithium-ion,,345,130,375,7.1,70,CCS,0,390,5,FWD,JC - Medium,4400,1866,1470,Hatchback,https://ev-database.org/car/3200/DS-N4-E-Tense
DS,N°8 AWD Long Range,190,97.2,Lithium-ion,,511,146,530,5.4,130,CCS,1400,620,5,AWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3078/DS-N8-AWD-Long-Range
DS,N°8 FWD,190,73.7,Lithium-ion,,345,141,415,7.7,100,CCS,1260,620,5,FWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3076/DS-N8-FWD
DS,N°8 FWD Long Range,190,97.2,Lithium-ion,,345,136,545,7.8,130,CCS,1200,620,5,FWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3077/DS-N8-FWD-Long-Range
DS3,Crossback,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
eGO,ewave X,135,30.4,Lithium-ion,,,180,150,12.0,,CCS,,116,4,RWD,,3360,1814,1632,,https://ev-database.org/car/1896/eGO-ewave-X
Elaris,BEO 86 kWh,150,81.0,Lithium-ion,,320,203,390,9.5,65,CCS,,467,5,FWD,JD - Large,4698,1908,1696,SUV,https://ev-database.org/car/1975/Elaris-BEO-86-kWh
Farizon,S,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Farizon,V6E,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Fiat,500e 3+1 24 kWh,135,21.3,Lithium-ion,108,220,112,135,9.0,40,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1726/Fiat-500e-3plus1-24-kWh
Fiat,500e 3+1 42 kWh,150,37.3,Lithium-ion,192,220,122,235,9.0,67,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1328/Fiat-500e-3plus1-42-kWh
Fiat,500e 3plus1 24 kWh,135,23.8,Lithium-ion,,220,158,135,9.0,,CCS,,185,4,FWD,,3631,1683,1529,,https://ev-database.org/car/1726/Fiat-500e-3plus1-24-kWh
Fiat,500e 3plus1 42 kWh,150,42.0,Lithium-ion,,220,159,235,9.0,,CCS,,185,4,FWD,,3631,1683,1529,,https://ev-database.org/car/1328/Fiat-500e-3plus1-42-kWh
Fiat,500e Cabrio 24 kWh,135,21.3,Lithium-ion,108,220,112,135,9.0,40,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Cabriolet,https://ev-database.org/car/1727/Fiat-500e-Cabrio-24-kWh
Fiat,500e Cabrio 42 kWh,150,37.3,Lithium-ion,192,220,125,230,9.0,67,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Cabriolet,https://ev-database.org/car/1275/Fiat-500e-Cabrio-42-kWh
Fiat,500e Hatchback 24 kWh,135,21.3,Lithium-ion,108,220,112,135,9.0,40,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1327/Fiat-500e-Hatchback-24-kWh
Fiat,500e Hatchback 42 kWh,150,37.3,Lithium-ion,192,220,118,235,9.0,67,CCS,0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1285/Fiat-500e-Hatchback-42-kWh
Fiat,600e,150,50.8,Lithium-ion,102,260,124,310,9.0,79,CCS,0,360,5,FWD,JB - Compact,4171,1781,1523,SUV,https://ev-database.org/car/1945/Fiat-600e
Fiat,DobloIII,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Fiat,Ducato,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Fiat,Grande Panda,132,43.8,Lithium-ion,,122,136,260,11.0,60,CCS,550,361,5,FWD,B - Compact,3999,1763,1570,Hatchback,https://ev-database.org/car/2251/Fiat-Grande-Panda
Fiat,Scudo,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
firefly,,150,41.2,Lithium-ion,112,200,125,250,8.1,65,CCS,0,404,5,RWD,B - Compact,4003,1885,1557,Hatchback,https://ev-database.org/car/3178/firefly-firefly
Fisker,Ocean One,205,113.0,Lithium-ion,,737,201,530,3.9,,CCS,,476,5,AWD,,4774,1982,1631,,https://ev-database.org/car/1712/Fisker-Ocean-One
Fisker,Ocean Sport,160,73.0,Lithium-ion,,,203,350,7.4,,CCS,,476,5,FWD,,4774,1982,1631,,https://ev-database.org/car/1709/Fisker-Ocean-Sport
Fisker,Ocean Ultra,200,113.0,Lithium-ion,,,213,500,4.2,,CCS,,476,5,AWD,,4774,1982,1631,,https://ev-database.org/car/1710/Fisker-Ocean-Ultra
Ford,Capri Extended Range AWD,180,79.0,Lithium-ion,288,679,148,455,5.3,135,CCS,1200,572,5,AWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2242/Ford-Capri-Extended-Range-AWD
Ford,Capri Extended Range RWD,180,77.0,Lithium-ion,288,545,135,455,6.4,120,CCS,1000,572,5,RWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2241/Ford-Capri-Extended-Range-RWD
Ford,Capri Standard Range RWD,160,52.0,Lithium-ion,192,310,163,320,9.0,85,CCS,1000,572,5,RWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2240/Ford-Capri-Standard-Range-RWD
Ford,CapriCX740L,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Ford,e Tourneo Courier,145,54.0,Lithium-ion,,290,218,200,11.0,,CCS,,,5,FWD,,4337,1876,1817,,https://ev-database.org/car/3166/Ford-e-Tourneo-Courier
Ford,e Tourneo Custom L1 160 kW,130,68.0,Lithium-ion,,415,272,235,9.0,,CCS,,672,8,RWD,,5050,1999,1959,,https://ev-database.org/car/3162/Ford-e-Tourneo-Custom-L1-160-kW
Ford,e Tourneo Custom L1 210 kW,130,68.0,Lithium-ion,,415,272,235,8.0,,CCS,,672,8,RWD,,5050,1999,1959,,https://ev-database.org/car/3163/Ford-e-Tourneo-Custom-L1-210-kW
Ford,e Tourneo Custom L2 160 kW,150,68.0,Lithium-ion,,415,272,235,9.0,,CCS,,672,8,RWD,,5908,1999,1959,,https://ev-database.org/car/3164/Ford-e-Tourneo-Custom-L2-160-kW
